caseId,term,dateDecision,issue,issueArea,category,mappingStatus,sourceRelease,sourceRowSha256
1958-035,1958,1/26/1959,90120,9,ADMINISTRATIVE_STATE,explicit-issue,SCDB_2025_01,880f7fbee877758d5c2c4d70c5c636cd8b0376be86b297994d5162a21229001b
1958-036,1958,1/26/1959,90120,9,ADMINISTRATIVE_STATE,explicit-issue,SCDB_2025_01,54fdae29fa2b45b89a53f10befb09f5198dab2ef64e56ae742b6041e0f2c92ac
1958-037,1958,2/24/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,d2d7b68af459150c3169bd8233efdadee44edb62ffc31f2fe07514645de3767c
1958-038,1958,2/24/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,72cac9887efedd155b870959ffe3558ac7abcce81f4daffe29d373015238838c
1958-039,1958,2/24/1959,10390,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,a311c2e1e1b6ce0707cafc328aab260cf6e20ba68fac37ae1d4498edd74d02f7
1958-040,1958,2/24/1959,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,e35352d6a89891da5644c85ab1a5fa23316325ed4461942a3fd9886216e6823a
1958-041,1958,2/24/1959,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,827543f2dc59ba164821f07fd85cbf8dc02f241d2445053961562e00bf1dd513
1958-042,1958,2/24/1959,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,e3b5459932e07239d69b23865c2cb837052b869b4e75be54977dbae37207cb84
1958-043,1958,2/24/1959,120020,12,OTHER,residual-area,SCDB_2025_01,6481f7092084bf29121a373d71c2c8f9940bb48f62c370255628378f10d101a1
1958-044,1958,2/24/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,939a4fc85766411f19ce720c7f597b5fdeb2b06738e346d6a23a44325a172477
1958-045,1958,2/24/1959,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,98c294ae8f3ff5a9a1ba151ba5a8a35f484f8c8b301ab58204e10c4dffe9cbcf
1958-046,1958,2/24/1959,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,7fe08fe66b5e6171dcd6ad9f4cded2140f6608327a8790d51c4fcab6ef05878d
1958-047,1958,2/24/1959,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,054e92d0ccb0188394d51b2803622a8120b02637e76ae2c0693e54ee83e12093
1958-048,1958,2/24/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,33825eee4b16a33e128cc82d8c5a37806d8e77e92a2442b24d6938038b0cb6d3
1958-049,1958,2/24/1959,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,c37849ae5185f13ba796fa9f6c2af7e31759da334f91a8620dfee5ec0be8d5b9
1958-050,1958,2/24/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,b795b0a026b610effbfae449b354f5281d2b5145399310f112033aacd4beb4e6
1958-051,1958,2/24/1959,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,42f07145d9181a6d9faa7533a16e33b15844e81006ca9028a9a4be36ed699f87
1958-052,1958,2/24/1959,90340,9,OTHER,residual-area,SCDB_2025_01,2957bc3196496c7ab0b77bd96e7f5dc3e6fdbe75e63121d070298b2726e39409
1958-053,1958,3/2/1959,10600,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,b433b71f547f0dce43e50ef31fc60f3bddd6d1fe1f2c67988c4e8cf9dc6983b0
1958-054,1958,3/2/1959,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,f2293953a45720fddb6cef89c7e15d2ae43427d1e3c854b0fa94ca8ea9a2f745
1958-055,1958,3/9/1959,80030,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,19162a49003ead6fb17df418d1a75ee042df684e4bb3667e00daff51a308141e
1958-056,1958,3/9/1959,10080,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,1606783a7bd57fe3fbb885b91d170428fba2a388be62c7d9b1894efaaeebd920
1958-057,1958,3/2/1959,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,2a7f82bb81bf3146f6c1f020186a9c6efa58351aa479619fb7d3e7ba119aff04
1958-058,1958,3/9/1959,90160,9,OTHER,residual-area,SCDB_2025_01,53e6dd9ba0069d5581f9002b9a2bf482f0254aac132750264f0fa1e2d8b0b9b1
1958-059,1958,3/23/1959,80120,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,004fff9cbb5ea0b0362e03b091f82b724e7ca07d371f4fd93bf95e5c63a719e5
1958-060,1958,3/23/1959,20270,2,EQUALITY,issue-area,SCDB_2025_01,4c018241a8c780db3f9ec6fe9a35a9449d043920c3499fde84e8c430f7a95cb1
1958-061,1958,3/23/1959,120010,12,OTHER,residual-area,SCDB_2025_01,e161829bdeda439ac28aa83fcd7e2d6029ef9a44e7c0e4d6f1fdb717cfbea184
1958-062,1958,3/23/1959,90340,9,OTHER,residual-area,SCDB_2025_01,f1dcdb7aa5eec0863bf0ce6b432383a6cc7131bf3ce22a1723672dce5b53a4ce
1958-063,1958,3/23/1959,90150,9,OTHER,residual-area,SCDB_2025_01,771b21f2f3e7c71fff4c53e20214c7c70a93f6332a55a21c03ea173a0980534a
1958-064,1958,3/23/1959,,,OTHER,missing-required-code,SCDB_2025_01,6f65dd3e698b6955456b672efa1cf102dd3f821a13633ad883cf740f1f42c975
1958-065,1958,3/30/1959,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,d0ec83307ffd6d60cd00bfa166edcd9658591ec891fd673922fb92bda2c8bc18
1958-066,1958,3/30/1959,80110,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,5627810668032f06d1211669f7400c6cad4256419532bf2363bb9aa84648d183
1958-067,1958,3/30/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,066e2232b17ee32b2bb069bcc7739b5959c8bdeaa41cbade3974f1c7cd71b4e9
1958-068,1958,3/30/1959,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,5828cd9ebefa6249bfbd8ae79c6b59f01d1272b7ce48396c31de9306d2766975
1958-069,1958,4/6/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,3cd71431fa3835664eeb747ef7fcbb0f56f7a6cfdf36919b871f358eaa8d18a5
1958-070,1958,4/6/1959,120010,12,OTHER,residual-area,SCDB_2025_01,1e71fd9791dcecddc01f01020f5fb63551ea395b451e2f5ee41f0f37bfd4d1b7
1958-071,1958,4/6/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,004da8c2827ffb77a0799cd81fde353f6dd11405c789edcd972334c59dd20c67
1958-072,1958,4/20/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,384c1d06c8e4e42e778afb0d8ea9162efb75e85a213633123554546966be169f
1958-073,1958,4/20/1959,100020,10,FEDERALISM,issue-area,SCDB_2025_01,007c7dec31c0584e0bb19d27092af1c07e59468c4a4f59968bdae27564a87417
1958-074,1958,4/20/1959,80140,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,e7431ead310938cf0403f181aa082cf7eb7576f63fa79dce5bba0b97922eae62
1958-075,1958,4/20/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,4849c279d432e079d454d6ffbb08971a98104acbcc6f91dfcd2a609a68fef06e
1958-076,1958,4/20/1959,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,a24fe5845d9271ef4ef9466cd2d82acba9f9d5ac6660dc621e22de9f97a9ee9e
1958-077,1958,4/20/1959,70040,7,OTHER,residual-area,SCDB_2025_01,bc5ef651537d39ac4b6a9e364c6a07ed8da9497e3a4c03b5470014413e8dd5ed
1958-078,1958,4/20/1959,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,d4942fd3c844abe4b2fce1dbb4912a9316495e097dc5cdb82c38f4ce1014e1f5
1958-079,1958,4/20/1959,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,24e72f5379feca51bc49a4d1f894b6445f17612698a92b16e830121b368a836d
1958-080,1958,4/27/1959,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,36dad6c16c633247dbd785ba7d7955de69f74644b3a37c1e32d389f278a88d5b
1958-081,1958,4/27/1959,70030,7,OTHER,residual-area,SCDB_2025_01,4ddf577a35e325f3fc36fe9b82d2e3113615330ea730dedf11754c75e95e431f
1958-082,1958,5/4/1959,30050,3,SPEECH,issue-area,SCDB_2025_01,0c45de3fbbbed51318d9ad41c289c6f101cf9f3fd570ccf3b87f2534450f901c
1958-083,1958,5/4/1959,100020,10,FEDERALISM,issue-area,SCDB_2025_01,6171d26bae176b2802dadfd5d312ac6fea124ee91210f13a3f4415c407cb339b
1958-084,1958,5/4/1959,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,2a4e725a697ca0d5b816c6320b64fecd91e489d1e40365395f194b792f7689a9
1958-085,1958,5/4/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,cd108d5b14c471e9175a937c5488983b304163622cecf59b20289920c054a222
1958-086,1958,5/4/1959,90040,9,OTHER,residual-area,SCDB_2025_01,141047b697e65675fe0f041ee2c45038630218d3f486d88673bed45dc0688664
1958-087,1958,5/4/1959,10430,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,238187932985bd4e8c036b79ed32d19a088da5bb545f25c4524d996b599ad159
1958-088,1958,5/18/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,027d3f6b9c7e84c2b2fba63e30f6c4b3ad9d3cd001a50d75e4ef6b3288f93a54
1958-089,1958,5/18/1959,80240,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,403fbc65c00a47f56a636434a9db03a0f122f7806d741e0d113361284ae45db6
1958-090,1958,5/18/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,d5ef7a8f48597810f940e9ebfdbc81cd3479d5d3712f647298d89fe6c55eb00b
1958-091,1958,5/18/1959,100020,10,FEDERALISM,issue-area,SCDB_2025_01,f111f04d201aa641eb8c63b8dd43bd187286a60cdd2a7da4e785952b3a42b268
1958-092,1958,5/25/1959,10580,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,8130dc2507609a9ded027df18a6f9ac399f5aef3a682b31c1774a7375b65f73c
1958-093,1958,5/25/1959,100120,10,FEDERALISM,issue-area,SCDB_2025_01,fee51f15cabd65c64fc53f51e02225f0467fd4f4ba10afaf1cea01e4a70a3bf2
1958-094,1958,6/1/1959,30120,3,SPEECH,issue-area,SCDB_2025_01,28b3b0c238e5004ce915cf813c90a34f59cec16d29d0794cac12e81ec085884d
1958-095,1958,6/1/1959,90380,9,OTHER,residual-area,SCDB_2025_01,34a936409d2265429e831cd2f9c9cbdaddfbae75d22b31a9504c06b62a8806d6
1958-096,1958,6/8/1959,10370,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,f4a9c889269778683bb7d991497fa96d04a1649c2d674bf4a09c26c5d26eee45
1958-097,1958,6/8/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,ff0d59c5d1958423f6a994be36146b39741b4635def1e2f0c4ece79e5b2c7bbc
1958-098,1958,6/8/1959,90090,9,OTHER,residual-area,SCDB_2025_01,1a970270b11f7107eb1dbde94e91ffa73fde66d3b96b875d76e40ab3d23c651e
1958-099,1958,6/8/1959,20010,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,22a37f05d8ea20e02f0d7d4af9d1ae5eff12bc8d9c3abe1fec5efb6cd528c8d0
1958-100,1958,6/8/1959,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,dfc4043f8e59ea6f6e191c5d88df2b5cf3aa7726dca0b0f0071e8096b6067e6c
1958-101,1958,6/8/1959,30050,3,SPEECH,issue-area,SCDB_2025_01,8819d49a8b91091b6a48e2580518728c6da4c6e1a0c5a4e2e892068893e82c1d
1958-102,1958,6/8/1959,30050,3,SPEECH,issue-area,SCDB_2025_01,b43531a7e5d51533be5ea237e86765b40bdd68344a2c8a9b8f7c3e213374eca6
1958-103,1958,6/8/1959,90010,9,OTHER,residual-area,SCDB_2025_01,51c1709eb0be9d0bc450e921db68e1906bd51047c4e28f0e9f49b7ea913df307
1958-104,1958,6/8/1959,90090,9,OTHER,residual-area,SCDB_2025_01,605d5fe7aff3ce5174680c159fd98a817ee1a99cd8eacb657c4b79d996c64a32
1958-105,1958,6/8/1959,70170,7,OTHER,residual-area,SCDB_2025_01,69b9a65f2182d6c75837b9575caf510f248e754f3b5cb5745b8da91289e81890
1958-106,1958,6/8/1959,90090,9,OTHER,residual-area,SCDB_2025_01,64d3c0932a1dddb56b205e43744d006ca40c3541d83ac231f0c5da5baf31f20f
1958-107,1958,6/8/1959,10110,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,7f55ef54053050f03553fbec54380665adebc2647488aa09464406bf94b7e230
1958-108,1958,6/8/1959,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,3d0c0d31f4f148ffeeddb6ba35a0537c20089f06a66dc21746bf255828fead67
1958-109,1958,6/8/1959,90350,9,OTHER,residual-area,SCDB_2025_01,b4d4d19701264f22c8e45d9e5361206b494d2184c82d405cb2fda4b3833a7d70
1958-110,1958,6/15/1959,20350,2,EQUALITY,issue-area,SCDB_2025_01,6fddf1f9e47ab09e0016e7e2a84c05ee68fd29db63ab5e562caf41f803686cdf
1958-111,1958,6/15/1959,10200,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,c6d511c9bfde9b653f7dc34d1616a665afae02736ccb9abacde159d27ffdb30b
1958-112,1958,6/15/1959,10580,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,4f43043d3f98b82ba4ad27a003182e49c78ab8ff53e29be19a042821ecd94992
1958-113,1958,6/15/1959,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,eec89069898c2999bdd325c36fca45e6ae05049898340bebd048217b4c4bf1dc
1958-114,1958,6/15/1959,70070,7,OTHER,residual-area,SCDB_2025_01,c5f8e2cd83da78fac83d7d2ca485c6811c0e0dc3f27af86d9387e1b0e49787f5
1958-115,1958,6/15/1959,10260,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,2bc5474cb004adc21e0d66b5753363c97df5f46311a497dfd20a9ea273d7adfe
1958-116,1958,6/22/1959,10010,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,37923c4874e75d9c6a6078578c9e35a30048f80b5010fd6331fd5eeb2baff097
1958-117,1958,6/22/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,5e8110530c931647b146abba85fe279681b882c5c6a275c256f2a4d35bacd79e
1958-118,1958,6/22/1959,80110,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,caadf71ad94dc0dead65266349f082cc98f0235264831850b894e56935351a17
1958-119,1958,6/22/1959,10160,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,99ed92bb578e5e10118db68a1f5666f8fc68e6253206a1dc58f4c879e7a20259
1958-120,1958,6/22/1959,10160,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ead12394a12412d81604cfc37432271a48b2a914378e0e34f0eea2585678efe4
1958-121,1958,6/22/1959,80300,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,42703aeb820f2ec97566915d0ab2eea0da825a8d9f4b386dc1da731e3352059d
1958-122,1958,6/22/1959,10160,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,e4a85b57236bc4b698fb819544290114368ddb12b4636c80c30f30fb21863d13
1958-123,1958,6/22/1959,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,958e3e8b83dc50b8c4d3c5da80e2191088a0e0d175c3396492bc73addcc38d8d
1958-124,1958,6/22/1959,30050,3,SPEECH,issue-area,SCDB_2025_01,f05708210090cf3d24a2e7934d4711b053135b77efabe5b820c110294a585acf
1958-125,1958,6/22/1959,120010,12,OTHER,residual-area,SCDB_2025_01,12d5dc8778c1f50da6ed11b94d826186fbdcf8dfd110f60cec595c83509439f1
1958-126,1958,6/22/1959,90010,9,OTHER,residual-area,SCDB_2025_01,a1c7f0d8391f4e4bfabc5791cf121cf79fdeb598f025a6c857ddb50985e9d376
1958-127,1958,6/29/1959,30120,3,SPEECH,issue-area,SCDB_2025_01,4bbfd25e573f2aa4e0002e7f214ab7938a91e41471c052dc435c42339cd07825
1958-128,1958,6/29/1959,30030,3,SPEECH,issue-area,SCDB_2025_01,af6c2dd8e1459d58aa8ec281816420836313b4b660b128544b98ea8a2bf9cf62
1958-129,1958,6/29/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,d4a296596501e677e88486b6362b53220c0e03ab8d348883c319ce5553539d30
1958-130,1958,6/29/1959,80140,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,a1c2589d2aeda8919bb76d68cdf139c395dcb82abbc48723b9e8184b9e65e771
1958-131,1958,6/29/1959,80140,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,4e1a325b519f7925107620cb538e73327aea055aa600855387b07bde0040460d
1958-132,1958,6/29/1959,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,29864ac6e3f48729d68e64323527715f7be879d1e571eaa62a74a4ceb8041cf7
1958-133,1958,6/29/1959,30010,3,SPEECH,issue-area,SCDB_2025_01,be4a25d624c51303b2261713441342426fecf2e9dd4154d883d163da84fa46d8
1958-134,1958,6/29/1959,10490,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ffcf1a2449868881348226fa19b8b70678654c94db217c2226a70bcfc59081c4
1958-135,1958,6/29/1959,30190,3,SPEECH,issue-area,SCDB_2025_01,7ca4f05189539f55d8f98a7ff1bd51769408ea1c4dca220da3615d435b2b6c17
1958-136,1958,6/29/1959,30120,3,SPEECH,issue-area,SCDB_2025_01,71ea64966bde6ba3fc2da50000ff3cd46512216c977da86cd3f6fc82f82b7546
1958-137,1958,6/22/1959,10160,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,0777da96388e55a49466f2fb057c1dc7a52b69527e21d62bcbd50a746ff50b75
1958-138,1958,6/29/1959,110020,11,FEDERALISM,issue-area,SCDB_2025_01,b01f5e89d3c061335dbc3b224ce7e965e480bc6a99e80bce5a0a2f11cd0c3921
1958-139,1958,11/24/1958,,,OTHER,missing-required-code,SCDB_2025_01,8d9b05a48185187d52e47bc376d921859e037a874c26c4f94ff3c155c399af82
1959-001,1959,10/19/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,13235280dac5e37e874433e4cb10d60102eed73a57752b070d23db2e72230219
1959-002,1959,10/19/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,ffdea042f849a6d602b8272a737a2920de87c90bcc19c55195c667ba76706d41
1959-003,1959,11/7/1959,70110,7,OTHER,residual-area,SCDB_2025_01,2d73a3ba21acd7a43c3728de9f9a16f2e13b2e9550c6e5892e761660a23a5aa0
1959-004,1959,11/9/1959,80220,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,a6dc78e050effc56b492d10d4672fb89813b209869d5f380bd083a26e91a5d88
1959-005,1959,11/16/1959,120010,12,OTHER,residual-area,SCDB_2025_01,d3d159450a2fcaa14733eed8ca17ff817964bbccca95c82fd3a0bbb7b1c688b0
1959-006,1959,11/23/1959,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,7acfb60315e41f7d9545a299506e07caf84e5b0aac70401de4ba4bfbe2fd4e1d
1959-007,1959,11/23/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,f38effdcec9e3f3f86a6a80e35b832639b26224ce46a0123ac695c9a39d27bd9
1959-008,1959,11/23/1959,90130,9,OTHER,residual-area,SCDB_2025_01,ce986f9414e171353597d75be564695c782a0cbe647ad4d1f13653c048bc3ba1
1959-009,1959,12/7/1959,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,9e099735773c2d2c847230ee94e799cd2b64be51b0b4a82789523a199901a869
1959-010,1959,12/7/1959,90130,9,OTHER,residual-area,SCDB_2025_01,66695bb9e7b9a073b02e3a784b97644a45388a6d25957cb5895a87f8d3fdf7ba
1959-011,1959,12/14/1959,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,22fdff366aa22f233137dff5af7d912123a74315393e1056afe3ab00b4c4f42e
1959-012,1959,12/14/1959,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,5b01c1dd377e0edf0c57a59d95994bf0619b09fdab46514226ff3dc55dd2f7fa
1959-013,1959,12/14/1959,30190,3,SPEECH,issue-area,SCDB_2025_01,759557088f7c13a04d5e0184ae5dc6793a01844c3ab33a5bf97685011594d0e2
1959-014,1959,12/14/1959,80020,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,f2e5d0347add0158c0c39e14271319eb70fdddbb5c538ee6c7128b2b95a52d42
1959-015,1959,12/14/1959,80300,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,c2d4d7a6ca73ed520b40aa1ef80259f60bd58a5f3a803c59e5c59a3a79b34912
1959-016,1959,1/11/1960,10010,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,4c8e80eb8d26c5a3a92bae7027f050d7fbde60b0d7efdad78fb83596cda5c31a
1959-017,1959,1/11/1960,10330,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,51ba5dec774436f2409925e3b98ecc046a5983276ac46f8b2e897f92fc3e8b98
1959-018,1959,1/11/1960,10370,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,a7bbf358ed05e99786503d80ad4cc4b81a6aaedcf67647fd6d44de96efd21f42
1959-019,1959,1/11/1960,90150,9,OTHER,residual-area,SCDB_2025_01,923c8b0fb7ec5a3cda7517e6a0d8c0ac99fea630394a2dd0ac5034cb45a69d9c
1959-020,1959,1/18/1960,20240,2,EQUALITY,issue-area,SCDB_2025_01,dff4bb8158494a795d7ddfc16a7e40fefba39977faab3a01e565e794d8fa21a1
1959-021,1959,1/18/1960,20240,2,EQUALITY,issue-area,SCDB_2025_01,135fae66e7dcceb2c6372c7a16e36c33b6f9d1bf4fc40b3ea8d52e8b021533db
1959-022,1959,1/18/1960,20240,2,EQUALITY,issue-area,SCDB_2025_01,81ab124710ff79670d4b7b9cf793670550d87df88e9d78869e79058a20521a54
1959-023,1959,1/18/1960,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,c830dea20f252f770a31adad292a63ba22d32408d9e22ecb99ac887c6de7b611
1959-024,1959,1/18/1960,70040,7,OTHER,residual-area,SCDB_2025_01,a99e3b7dd7d513fdc6299b59e748ae43d3528f43b1f0419ad6681b476b2c39c2
1959-025,1959,1/18/1960,120010,12,OTHER,residual-area,SCDB_2025_01,68ef04516f3d771570a5ee19014da6df8b6225e091dc95a07fdadd2cdde045e2
1959-026,1959,1/18/1960,80050,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,0ffbda99f7b81a7e17d2cd29cc2b368a9f4ed2158be06b74b7f974c57f7ebf3b
1959-027,1959,1/25/1960,80040,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,69287a8633dcd22802b350bb5f077f30c09a89643127325f7c8a3d7af5ad2c1d
1959-028,1959,1/25/1960,90130,9,OTHER,residual-area,SCDB_2025_01,e32b0e9c1c6a096712e3a852d59cd40ed6062fe154ca5bf3f39c8c3e5b1e4ddb
1959-029,1959,1/25/1960,100020,10,FEDERALISM,issue-area,SCDB_2025_01,7e092a95711a4908c231ff63c3f02f000e6f45779f1f103052b119138139b8da
1959-030,1959,2/23/1960,100110,10,FEDERALISM,issue-area,SCDB_2025_01,f3d8b4f06aebe3f61c30ed0b607585086af441f8fbd1cfb4684a8e9a3ba018c8
1959-031,1959,2/23/1960,70040,7,OTHER,residual-area,SCDB_2025_01,632d09963c3c35992557bfa8a6ab2f63e2fabc5f4b1fc82d2a9554b67f853dd9
1959-032,1959,2/23/1960,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,513018e537f7169c0bd70b3c9cff2c6aca49aebd675c43c11b9688c176345e39
1959-033,1959,2/23/1960,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,e9d3f213c884ba047d5958a26aeb8e39b32930bb478758a7d8d3cc6f9f1c9261
1959-034,1959,2/23/1960,90430,9,OTHER,residual-area,SCDB_2025_01,11328759dad6ac740292633da34d181e84e064bdb843297677ac107881ee241d
1959-035,1959,2/23/1960,80070,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,5976a6a6e8aa2684d41dcb3e52a48c1550e429732bd96f400ec9245cacf60a29
1959-036,1959,2/23/1960,70070,7,OTHER,residual-area,SCDB_2025_01,d8ea0554871ad8d34494865b927cdecf7b0b294fc6aa4b4e3508c2b60ca411a6
1959-037,1959,2/23/1960,30010,3,SPEECH,issue-area,SCDB_2025_01,dc8663d3c8b701e54d05e2b04f4b6006cfbbb05404be30ba7f3d6bf24341c42b
1959-038,1959,2/23/1960,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,a8d7db9fcbdd4183123587ebc7b75f70f545d883619d8183bc780f168d4b6b5b
1959-039,1959,2/29/1960,30120,3,SPEECH,issue-area,SCDB_2025_01,bfe7af47d61cae8466622ce1d73f9cc31df99dac942c7b928caadaa959fc061b
1959-040,1959,2/29/1960,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,76283d9cd337a94c8a3ee747c602e66237522b602483a2bdde9f1f6d3144b84d
1959-041,1959,2/29/1960,20010,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,26cb16eaef750d3fbffc3299875fc8b4377706603687178c7265e51e3a93aeda
1959-042,1959,2/29/1960,20010,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,506094a16b1c1fb8167ab429876e4b3aacab81bae1649cc715c761644ab193af
1959-043,1959,3/7/1960,30010,3,SPEECH,issue-area,SCDB_2025_01,378d03af945ac3895405b9a6db6bc74b6a344d644b8dbe58b9e3287e9ea7ecac
1959-044,1959,3/7/1960,90340,9,OTHER,residual-area,SCDB_2025_01,b8bda4d5cf7254ba8cc8a23b8ffeec607b1627055073d40c972f907c3f466281
1959-045,1959,3/7/1960,80270,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,78282076d4be95c638ee80f50895de568b928ed37cc63271d4e726857edcb328
1959-046,1959,3/7/1960,40020,4,OTHER,residual-area,SCDB_2025_01,7a7a702c42197db2b40d6364c3c7445baabca08f7b19e579e4b757b86c5f77d0
1959-047,1959,3/21/1960,120010,12,OTHER,residual-area,SCDB_2025_01,2c641096b0d39bd8f4fd059f3a5b98209b02d100699ab04248fb27a0284fb501
1959-048,1959,3/21/1960,40010,4,OTHER,residual-area,SCDB_2025_01,8a7914ad317ff4ca41fc1e8da6bbec2cf952a74fc14323fba89bb1ab32c24f5b
1959-049,1959,3/21/1960,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,3d975bfebc1f661e85033942a18e3a3a48ca8129a79e2e3f46202312a3648376
1959-050,1959,3/21/1960,90150,9,OTHER,residual-area,SCDB_2025_01,833c3ef570858095374f747e382cb5020f3dbd826c88d93792828420d91cf14b
1959-051,1959,3/21/1960,20320,2,EQUALITY,issue-area,SCDB_2025_01,43d530cc099108856476205bb12720b263f089c952907e98c61b43621ff383cc
